ref_area,indicator,source,sex,time,obs_value,obs_status,note_source,note_indicator
BEN,EMP_NIFL_SEX_NB,BB:426,SEX_M,2022,2460.8,,R1:3513,
BEN,EMP_NIFL_SEX_NB,BB:426,SEX_F,2022,2784.966,,R1:3513,
BEN,EMP_NIFL_SEX_NB,BB:426,SEX_T,2011,2876.447,,R1:3513,
BEN,EMP_NIFL_SEX_NB,BB:426,SEX_M,2011,1365.743,,R1:3513,
BEN,EMP_NIFL_SEX_NB,BB:426,SEX_F,2011,1510.704,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_T,2023,5035.336,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_M,2023,2532.545,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_F,2023,2502.791,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_T,2022,5035.336,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_M,2022,2532.545,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_F,2022,2502.791,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_T,2018,4119.744,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_M,2018,2201.795,,R1:3513,
BFA,EMP_NIFL_SEX_NB,BA:15678,SEX_F,2018,1917.95,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_T,2022,48362.69,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_M,2022,35582.168,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_F,2022,12778.317,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_O,2022,2.206,U,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_T,2017,57605.917,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_M,2017,39598.975,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_F,2017,18006.942,,R1:3513,
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_T,2013,51931.603,B,R1:3513,I11:264
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_M,2013,36141.515,B,R1:3513,I11:264
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_F,2013,15790.088,B,R1:3513,I11:264
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_T,2010,47490.188,B,R1:3513,I11:264
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_M,2010,32542.643,B,R1:3513,I11:264
BGD,EMP_NIFL_SEX_NB,BA:673,SEX_F,2010,14947.545,B,R1:3513,I11:264
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2022,41.269,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2022,21.77,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2022,19.499,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2021,39.841,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2021,16.825,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2021,23.016,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2020,85.291,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2020,54.248,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2020,31.044,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2019,93.697,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2019,49.751,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2019,43.946,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2018,102.346,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2018,61.907,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2018,40.439,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2017,98.944,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2017,63.199,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2017,35.745,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2016,133.958,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2016,73.99,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2016,59.968,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2015,145.691,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2015,90.166,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2015,55.526,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2014,184.014,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2014,108.56,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2014,75.454,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2013,136.17,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2013,70.681,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2013,65.489,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2012,145.048,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2012,85.971,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2012,59.076,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2011,186.342,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2011,120.744,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2011,65.598,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2010,205.089,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2010,131.986,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2010,73.103,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2009,234.852,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2009,145.726,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2009,89.126,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2008,226.532,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2008,129.989,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2008,96.544,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_T,2007,276.814,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_M,2007,172.23,,R1:3513_T2:85,
BGR,EMP_NIFL_SEX_NB,BB:3058,SEX_F,2007,104.584,,R1:3513_T2:85,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2023,263.59,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2023,129.521,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2023,134.07,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2022,257.86,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2022,129.726,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2022,128.134,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2021,261.103,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2021,133.178,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2021,127.925,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2020,167.695,B,R1:3513_S14:4077,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2020,92.18,B,R1:3513_S14:4077,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2020,75.515,B,R1:3513_S14:4077,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2019,185.659,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2019,110.852,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2019,74.807,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2018,182.138,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2018,113.468,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2018,68.671,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2017,202.477,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2017,121.959,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2017,80.518,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2016,244.163,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2016,164.843,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2016,79.32,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2015,247.528,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2015,163.297,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2015,84.231,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2014,237.746,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2014,157.177,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2014,80.569,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2013,258.857,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2013,170.816,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2013,88.041,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2012,274.106,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2012,178.209,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2012,95.897,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2011,252.033,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2011,161.992,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2011,90.04,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2010,271.365,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2010,169.312,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2010,102.053,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2009,290.364,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2009,181.096,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2009,109.269,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2008,316.723,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2008,210.131,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2008,106.592,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2007,314.823,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2007,215.325,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2007,99.499,,R1:3513,
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_T,2006,307.89,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_M,2006,206.784,B,R1:3513,I11:264
BIH,EMP_NIFL_SEX_NB,BA:493,SEX_F,2006,101.106,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_T,2022,5442.822,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_M,2022,2835.155,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_F,2022,2607.667,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_T,2019,4581.681,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_M,2019,2449.126,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_F,2019,2132.555,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_T,2018,4330.398,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_M,2018,2302.212,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_F,2018,2028.186,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_T,2017,3986.651,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_M,2017,2187.942,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_F,2017,1798.709,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_T,2016,3699.22,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_M,2016,2058.132,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BA:74,SEX_F,2016,1641.089,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2015,4119.301,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2015,2371.824,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2015,1747.477,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2014,4330.893,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2014,2411.798,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2014,1919.095,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2013,3978.033,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2013,2183.694,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2013,1794.339,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2012,3854.439,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2012,2130.382,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2012,1724.057,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2011,3997.947,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2011,2186.83,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2011,1811.117,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2009,3976.814,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2009,2163.628,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2009,1813.186,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2008,3933.851,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2008,2116.064,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2008,1817.787,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2007,3655.023,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2007,1940.664,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2007,1714.359,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2006,4023.091,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2006,2207.248,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2006,1815.843,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,2005,3773.855,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,2005,2067.701,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,2005,1706.154,B,R1:3513,I11:264
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_T,1999,3152.395,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_M,1999,1703.167,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BB:73,SEX_F,1999,1449.228,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_T,2002,2796.869,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_M,2002,1549.454,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_F,2002,1247.415,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_T,2001,2677.186,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_M,2001,1461.225,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_F,2001,1215.961,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_T,2000,2433.531,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_M,2000,1351.021,,R1:3513,
BOL,EMP_NIFL_SEX_NB,BX:15722,SEX_F,2000,1082.51,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2023,37575.041,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2023,22524.705,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2023,15050.335,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2022,37671.581,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2022,22549.349,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2022,15122.233,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2021,35718.215,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2021,21914.647,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2021,13803.568,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2020,32783.283,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2020,20148.204,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2020,12635.079,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2019,37511.226,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2019,22444.925,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2019,15066.301,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2018,36480.573,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2018,21883.296,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2018,14597.277,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2017,35412.638,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2017,21403.517,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2017,14009.121,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_T,2016,34168.965,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_M,2016,21013.36,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:6355,SEX_F,2016,13155.605,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2015,41960.214,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2015,25093.602,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2015,16866.612,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2014,43443.594,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2014,25483.25,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2014,17960.344,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2013,41614.558,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2013,24790.055,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2013,16824.503,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2012,41698.504,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2012,24714.723,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2012,16983.781,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2011,41907.945,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2011,24710.764,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2011,17197.181,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_T,2009,44669.934,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_M,2009,25481.29,,R1:3513,
BRA,EMP_NIFL_SEX_NB,BX:356,SEX_F,2009,19188.644,,R1:3513,
BRB,EMP_NIFL_SEX_NB,BB:15690,SEX_T,2016,54.851,,R1:3513,
BRB,EMP_NIFL_SEX_NB,BB:15690,SEX_M,2016,27.978,,R1:3513,
BRB,EMP_NIFL_SEX_NB,BB:15690,SEX_F,2016,26.873,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2022,65.385,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2022,44.399,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2022,20.986,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2021,72.298,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2021,48.213,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2021,24.084,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2020,75.527,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2020,54.051,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2020,21.476,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2019,69.696,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2019,48.543,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2019,21.153,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2018,67.144,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2018,43.51,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2018,23.634,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2017,61.555,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2017,35.956,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2017,25.6,,R1:3513,
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_T,2014,63.865,B,R1:3513,I11:264
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_M,2014,38.884,B,R1:3513,I11:264
BRN,EMP_NIFL_SEX_NB,BA:8230,SEX_F,2014,24.981,B,R1:3513,I11:264
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_T,2023,662.223,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_M,2023,364.607,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_F,2023,297.616,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_T,2022,591.774,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_M,2022,316.803,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_F,2022,274.971,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_T,2021,576.347,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_M,2021,307.522,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_F,2021,268.825,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_T,2020,630.132,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_M,2020,331.161,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_F,2020,298.972,,R1:3513,
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_T,2019,578.211,B,R1:3513,I11:264
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_M,2019,303.508,B,R1:3513,I11:264
BWA,EMP_NIFL_SEX_NB,BX:15710,SEX_F,2019,274.702,B,R1:3513,I11:264
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2021,46.081,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2021,10.712,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2021,35.369,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2020,53.234,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2020,18.055,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2020,35.179,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2019,46.842,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2019,6.448,U,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2019,40.394,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2018,60.118,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2018,14.585,U,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2018,45.534,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2017,50.561,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2017,8.375,U,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2017,42.187,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2016,61.798,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_M,2016,17.32,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_F,2016,44.478,,R1:3513_T2:85,
CHE,EMP_NIFL_SEX_NB,BB:13356,SEX_T,2015,68.145,,R1:3513_T2:85,
